timestamp,x,y,angle
0.049099600000772625,0.12587720155715942,0.5008478164672852,-107.24101164843522
0.09468929999275133,0.1261800453066826,0.5008429884910583,-107.98365595082367
0.14169089999631979,0.1272550274928411,0.5015387733777364,-107.04509965146022
0.19570050001493655,0.12772413715720177,0.5020900815725327,-107.64610518243809
0.2371761999966111,0.12789693772792815,0.5022121071815491,-106.65955121764674
0.28532300001825206,0.12847594916820526,0.5022186636924744,-107.09906730890525
0.34959100000560284,0.12882606089115142,0.5021618247032166,-107.91007127492361
0.39781990001210943,0.12859265208244325,0.5005247831344605,-106.62207539992724
0.4453852000006009,0.12877116203308106,0.49844183325767516,-107.02768921447863
0.4937707000062801,0.12991833984851836,0.4957402110099792,-107.61994501355247
0.5426259000087157,0.1318656325340271,0.4905623197555542,-105.51611801114468
0.5916091999970376,0.13539333045482635,0.48294405937194823,-105.52046969565636
0.6382028000080027,0.14100131392478943,0.4745249688625336,-105.3222859714316
0.686575100000482,0.1478488951921463,0.46507048010826113,-104.45574122265715
0.7507714999956079,0.15547749996185303,0.4551356494426727,-103.4756398797529
0.8001935000065714,0.16396964490413665,0.44687123894691466,-103.28903953469403
0.845805199991446,0.17287743091583252,0.4402689516544342,-102.68302218768827
0.8936541000148281,0.18172089755535126,0.43412878513336184,-101.73011685586242
0.9424737000081223,0.19152332842350006,0.4281602144241333,-100.46190898131455
0.9916040000098292,0.2023210495710373,0.42233683466911315,-99.52851577652287
1.0389503999904264,0.21420501172542572,0.4168454885482788,-98.51351228391034
1.0863739000051282,0.2271120548248291,0.41180410981178284,-97.12361512051095
1.1508342000015546,0.24141344130039216,0.40789024233818055,-95.28731747336344
1.2013254000048619,0.25676392316818236,0.40488961338996887,-94.1248928538917
1.2502092999930028,0.2731163203716278,0.4029995143413544,-92.96934191789336
1.2961011000152212,0.28965082168579104,0.4022932231426239,-91.81020229014601
1.342730800010031,0.30599852204322814,0.4026210427284241,-90.82612368888915
1.3894567000097595,0.322381055355072,0.4034102141857147,-89.70178022251483
1.437609499989776,0.33868764638900756,0.4050243437290192,-88.77993449292029
1.5021969999943394,0.3547415316104889,0.40771267414093015,-87.15079519094454
1.549235000013141,0.37213478684425355,0.41161341071128843,-84.43808892949407
1.5972933000011835,0.3911448359489441,0.41664555072784426,-81.59578293466645
1.6291560000099707,0.4108326256275177,0.4237295389175415,-81.07867556791743
1.6609946000098716,0.42905308604240416,0.4316626489162445,-80.36408017005513
1.6932827999989968,0.44644797444343565,0.441223019361496,-79.72293860027867
1.7257584999897517,0.4608650624752045,0.45159738659858706,-79.17394109534347
1.757601599994814,0.4734200417995453,0.46234471201896665,-78.25721970973022
1.7894190000079107,0.4837906002998352,0.47382622957229614,-77.44493094489543
1.8220437999989372,0.49378377199172974,0.4873074531555176,-75.78727110980174
1.8695565999951214,0.5032417714595795,0.5009542286396027,-74.937304916607
1.9013745000120252,0.5125084698200226,0.5145324170589447,-74.09061387429496
1.9344643999938853,0.5210790276527405,0.5275964736938477,-74.57042551934299
1.965244499995606,0.5297119379043579,0.5396993041038514,-72.44599964677272
1.9974075999925844,0.5382519245147706,0.5505146861076355,-72.28555689829244
2.029455500014592,0.5475438833236694,0.5596832275390625,-71.65079639680712
2.062139699992258,0.5577283143997193,0.5688514351844788,-70.96574770798262
2.0931984999915585,0.5674524664878845,0.5777139663696289,-70.60847646339701
2.125716000009561,0.5769212722778321,0.5860107064247131,-69.60748169601192
2.157698099996196,0.5859120130538941,0.5940185070037842,-68.58721791889117
2.189264999993611,0.593648087978363,0.603763997554779,-67.71419606790617
2.238634200009983,0.6002427458763122,0.6132785081863403,-66.67748361374463
2.275012500002049,0.6069500565528869,0.6226866602897644,-65.9106654107847
2.301336900010938,0.6137640833854675,0.6327104687690734,-65.50114147946886
2.3336290000006557,0.6208341240882873,0.6423579573631286,-63.56519549505706
2.365930300002219,0.6272865414619446,0.6503937363624572,-63.87563760735534
2.397180700005265,0.6343654990196228,0.6584545850753785,-64.8928594647026
2.429857900016941,0.6413018822669982,0.6673472642898559,-64.0990271003179
2.461673999991035,0.648079264163971,0.6762793183326721,-64.99012048071967
2.493609600001946,0.6552956223487854,0.684594190120697,-61.98694649763051
2.525734199996805,0.6645844459533692,0.6937283277511597,-62.04586847957175
2.557751599990297,0.6749152302742004,0.7018803477287292,-60.99989782689445
2.6056221000035293,0.6864719867706299,0.7084514141082764,-60.961321885613515
2.637627899996005,0.6994115233421325,0.7136580348014832,-58.642607796855806
2.6693190000078175,0.7135374069213867,0.7196130990982056,-60.38387114201328
2.701284000009764,0.727904999256134,0.7231079936027527,-61.17328411209016
2.733351800008677,0.7425359487533569,0.7265741229057312,-60.69948616866168
2.765539300016826,0.758066737651825,0.7295313239097595,-57.41101215444347
2.7974920000124257,0.7738439321517945,0.7314402222633362,-58.48594498808933
