timestamp,x_raw,y_raw,x_norm,y_norm,angle_raw,angle_rel,palm_size
0.03255659999558702,0.14924152195453644,0.40922418236732483,0.08088656859318695,0.023796953840976878,-109.53705692825272,0.5499894550783893,0.1273537801712409
0.06380510001326911,0.1497880145907402,0.40812209248542786,0.08528950568084248,0.014917726394031343,-109.22231433994979,0.8647320433813377,0.12816682670109336
0.11163120000855997,0.14949074884255728,0.408261517683665,0.08289451936107028,0.016041035905640294,-109.43268263899019,0.6543637443409409,0.12770847943113547
0.14297909999731928,0.14956935867667198,0.4085092842578888,0.08352785663068542,0.018037221336992846,-109.33147180383686,0.7555745794942652,0.12738401265245286
0.17512689999421127,0.15014943182468415,0.4083670377731323,0.08820134243403958,0.0168911815153522,-109.48336616561554,0.6036802177155778,0.12885596416686862
0.20716270001139492,0.1505609929561615,0.4078094303607941,0.09151717443171609,0.012398695810164702,-109.15687878592489,0.9301675974062391,0.1286807763370328
0.2401440000103321,0.15107851922512056,0.40749411582946776,0.09568673766547622,0.009858295533415566,-109.659947813081,0.42709857025010933,0.12932534053984768
0.2714972000103444,0.15259139835834504,0.4064042687416077,0.10787557828936081,0.0010777048261999362,-109.18610737150674,0.9009390118243914,0.12905207629702606
0.3034427000093274,0.15392858982086183,0.40547091960906984,0.11864895288505489,-0.006442025979193256,-109.40259022710475,0.6844561562263607,0.12881863458494044
0.33533770000212826,0.15524883270263673,0.4044001758098602,0.12928577754432172,-0.015068706875876825,-109.34252546044824,0.7445209228828844,0.1306113194897023
0.3674044999934267,0.15709596276283264,0.4035256147384644,0.14416758364559837,-0.022114798847796303,-109.44604324847953,0.6410031348515872,0.12912001137099327
0.39932019999832846,0.1591358333826065,0.40247288942337034,0.1606022460926738,-0.030596309898227304,-109.11589253770492,0.9711538456261906,0.13302589504332252
0.4314277000084985,0.16154837906360625,0.40147923231124877,0.18003944643324038,-0.038601925091441905,-108.9601790581498,1.1268673251813084,0.13335223693870427
0.48003720000269823,0.16466686129570007,0.3998825788497925,0.2051641785289189,-0.0514657118579267,-108.9688566318187,1.118189751512432,0.13340682969671022
0.511833900003694,0.16790575981140138,0.3980200946331024,0.23125907067055157,-0.06647122206901095,-108.51568392100108,1.5713624623300575,0.1344703304746165
0.5440651999961119,0.17109408378601074,0.39589972496032716,0.25694649799397234,-0.08355444268961078,-108.31827469563304,1.7687716876980915,0.13679833572754713
0.5752735999994911,0.1745809942483902,0.3936780869960785,0.28503955246363993,-0.10145355338226948,-108.03641439986934,2.050631983461784,0.1376312174284641
