timestamp,x,y,angle
1.356244599999627,0.31444591879844663,0.4341167569160461,-96.73560430537114
1.3881740999931935,0.32390265464782714,0.4412889301776886,-94.54375269118356
1.4202568999899086,0.3349975645542145,0.4487300097942352,-93.11652777628275
1.4523134999908507,0.3467381358146667,0.4565312922000885,-92.022323933325
1.4998998999944888,0.35800684094429014,0.4655438303947449,-90.36130723834195
1.5324937000114005,0.3706284761428833,0.47593348622322085,-88.70727094938738
1.5641881999908946,0.3856152892112732,0.4870530962944031,-87.78055269287336
1.5958133999956772,0.39978711009025575,0.4981356620788574,-84.87863378103253
1.6283267000108026,0.41402671933174134,0.5099582672119141,-84.64699567630325
1.6599513000110164,0.42822938561439516,0.5212623000144958,-83.94192220453976
1.6924179999914486,0.44152534008026123,0.5318241596221924,-81.94089289834919
1.7244277999852784,0.45318572521209716,0.542733907699585,-81.66983184901959
1.7566798999905586,0.46511976718902587,0.5530007362365723,-80.16308054575076
1.788043899985496,0.47657263875007627,0.5624324798583984,-79.34913764204619
1.8206320999888703,0.4885860800743103,0.5726407527923584,-77.85002292398238
1.8681483000109438,0.4998725771903992,0.5826121807098389,-77.0611781703559
1.9003344000084326,0.5105543971061707,0.5920280456542969,-74.47545948128622
1.9334427999856416,0.520973801612854,0.6034695386886597,-74.10696859159647
1.9647038000111934,0.5321663379669189,0.615048611164093,-70.3754017675344
1.9962675999850035,0.543214988708496,0.6273115873336792,-70.41997451352917
2.0284152000094764,0.5541427135467529,0.6405205249786377,-67.92392251198532
2.060383100004401,0.5651778936386108,0.6543977499008179,-65.2987073782168
2.092409200005932,0.5769338726997375,0.6676478862762452,-65.31323502005259
2.1239861999929417,0.5880033493041992,0.6821621775627136,-62.79553351894512
2.155947199993534,0.5990981101989746,0.696115243434906,-62.2720253193765
2.188381299987668,0.6093568921089172,0.709443461894989,-63.81288989674244
2.236200599989388,0.6189042687416076,0.7216209411621094,-61.790277944267274
2.2730437999998685,0.6277637124061585,0.7330413103103638,-61.00599908057012
2.300279299990507,0.6371394634246826,0.7420519232749939,-60.36045677137065
2.331935299996985,0.6462470173835755,0.7495375990867614,-60.728705377688534
2.3642485000018496,0.6559434294700622,0.7552678704261779,-57.90876830507582
2.396992699999828,0.6656965732574462,0.760942530632019,-57.54786012893402
2.428029400005471,0.6749406814575195,0.7650099039077759,-55.45218153085365
2.4602240000094753,0.68333979845047,0.7692203640937805,-58.12079884428694
2.492323899990879,0.6912265300750733,0.7715702176094055,-55.5693730438703
2.524695600004634,0.6991527676582336,0.7745707154273986,-56.61923819110548
2.556246199994348,0.7085235595703125,0.7762928962707519,-54.27544650770574
2.604956700000912,0.7172399282455444,0.7769469141960144,-56.678951952608344
2.6363146000076085,0.7272396326065064,0.776307225227356,-51.9674494318433
2.667976400000043,0.737854290008545,0.7765197038650513,-52.21889168921991
2.7004637999925762,0.7488608837127686,0.7751899123191833,-50.64195738130652
2.7322109999950044,0.758673083782196,0.7735027313232422,-55.2887912700376
2.764388699986739,0.7690760254859924,0.7713814854621888,-53.62672139646201
2.796881199989002,0.7785547614097595,0.7689243912696838,-51.503308676808615
2.8288750000065193,0.7882328987121582,0.7651264429092407,-53.0262995856208
2.8613477000035346,0.7968629479408265,0.7606784701347351,-51.92923842195176
2.891995699988911,0.8052122235298157,0.7554365158081054,-50.579876028043465
2.9244405000063125,0.8127417922019958,0.750197434425354,-53.86431399739744
2.972383099986473,0.8199015736579895,0.743484365940094,-55.30902325814937
3.0042886000010185,0.8259420394897461,0.7364771842956543,-53.476929077415164
3.0363341000047512,0.832324492931366,0.7292060136795044,-55.172201674302904
3.0685067999875173,0.8393165230751037,0.7210801720619202,-55.374676827704654
3.1005781999847386,0.8469108581542969,0.712077534198761,-54.79171864950656
3.1325016999908257,0.8543337345123291,0.7041504621505738,-55.419298697813346
3.1677758999867365,0.8618879556655884,0.6962369322776795,-55.666821443716145
3.1962497000058647,0.8701009035110474,0.6882601261138916,-55.18797135824724
3.228509100008523,0.8785648226737977,0.6817108392715454,-55.44813980972194
3.2608972000016365,0.8868834257125855,0.6756120800971985,-55.571191296138
3.297270100010792,0.8962090730667114,0.6688891887664795,-56.80049879111561
3.3401711999904364,0.9050278067588806,0.6625220298767089,-57.390615244353604
3.3720932999858633,0.9140642404556274,0.6567473769187927,-57.92804430741726
3.4041926999925636,0.9230167627334595,0.6505193829536438,-57.104208386673626
3.4364726000058,0.9317765235900879,0.6458299279212951,-56.716077450527294
3.4686163000005763,0.9394559264183044,0.6419235944747925,-54.45757422512951
3.5003971999976784,0.9470627069473266,0.6388090252876282,-55.350269265043856
3.532086999999592,0.9524685740470886,0.6362074255943299,-55.42058701405218
3.564024299994344,0.9559146523475647,0.6348431229591369,-55.656130544719176
3.5959517000010237,0.9574020743370056,0.6329004287719726,-55.20027384246722
3.6283091999939643,0.9566270232200622,0.631421160697937,-56.6954131696477
3.660248500003945,0.9553234934806824,0.6305984258651733,-55.295209089120426
3.6924366999883205,0.9534078001976013,0.6297151565551757,-55.98800400559911
3.739844700001413,0.9505355477333068,0.6279191017150879,-57.04068513679281
3.771838899992872,0.9476956367492676,0.6259665727615357,-58.22925462203677
3.804321200004779,0.9444842338562012,0.6236439228057862,-57.8879867304341
3.836145999986911,0.9401711344718933,0.6211102366447449,-59.87903526124659
3.8683637999929488,0.9356457352638244,0.6187746405601502,-56.78730473251018
3.900405699998373,0.932244074344635,0.6166227459907532,-60.454753098815836
3.9331237000005785,0.9291121244430542,0.6147891283035278,-57.14205013577485
3.964259700005641,0.9270196557044983,0.6134749770164489,-59.43094346911245
3.9960551999974996,0.9252880096435547,0.6125560641288758,-58.45699853517063
4.028097300004447,0.9242312550544739,0.6122181415557861,-58.67078473976507
4.060223300009966,0.9228781342506409,0.6122779011726379,-58.716727769371005
4.10829889998422,0.9221289038658143,0.6130686283111573,-59.531418608696775
4.140832300006878,0.9213441967964172,0.6138505339622498,-58.88401484285911
4.172370399988722,0.9211676955223084,0.614655077457428,-58.08844010965214
