timestamp,x,y,angle
0.03152850002516061,0.27316728234291077,0.49429184198379517,-99.22399988773385
0.06494650000240654,0.2740492671728134,0.49398061633110046,-99.8450874130037
0.09713680000277236,0.27517666419347125,0.49322370688120526,-99.65087043962517
0.1288156000082381,0.27602484077215195,0.4925669729709625,-99.39970883463982
0.1586502999998629,0.2761645555496216,0.49163931608200073,-99.85454138571306
0.1908848000166472,0.27813094258308413,0.49027854204177856,-99.61564401078851
0.2232823000231292,0.2797258496284485,0.4889757752418518,-99.28081484411236
0.25473330001113936,0.28013892769813536,0.48798600435256956,-99.32792372266213
0.28690560001996346,0.27882211804389956,0.4882518231868744,-99.42035812424398
0.31872950002434663,0.2765215277671814,0.4896420300006866,-99.66855269001685
0.350900300021749,0.270776641368866,0.4903088390827179,-99.63112819358473
0.39850160002242774,0.2633329689502716,0.49125388264656067,-99.62126619750029
0.4308074000000488,0.25508647263050077,0.49196467399597166,-99.12539983961162
0.4626058000139892,0.24690339863300323,0.49071751832962035,-99.9380209993767
0.4945012000098359,0.23856097757816314,0.48861647248268125,-100.04181833202598
0.5303941000020131,0.23076868057250977,0.487206369638443,-100.35037620781978
0.5601825000194367,0.22199151813983917,0.48537817001342776,-101.19347260897005
0.5913473000109661,0.21298278272151946,0.4833826422691345,-101.17895944001896
0.6232272000052035,0.20439286530017853,0.4814897894859314,-100.72316463055625
0.6575361000141129,0.19686749577522278,0.479900860786438,-101.0152661676942
0.6891587999998592,0.19019473493099212,0.4784990668296814,-101.82729226389466
0.7210195000225212,0.18550727069377898,0.47770377397537234,-101.7493011260325
0.7669150000147056,0.18200998306274413,0.47728956341743467,-102.04667676345997
0.7996207000105642,0.17836713194847106,0.4786003828048706,-102.47661142561519
0.8326497000234667,0.17430668473243713,0.4796955704689026,-102.2788645162893
0.8648540000140201,0.17030547857284545,0.4802945017814636,-102.05741090063475
0.8973005000152625,0.16576417088508605,0.4801698327064514,-102.28335095452728
0.9279418000078294,0.16061510741710663,0.4797316551208496,-103.52477003633058
0.9599410000082571,0.15640968978404998,0.4778150975704193,-102.94920026201972
0.9921985999972094,0.15222900807857515,0.4753892183303833,-103.40894223349785
1.0239286000141874,0.14824316799640655,0.4722461819648743,-102.80489888828515
1.056711000012001,0.14481523036956787,0.4687038004398346,-103.16923189093906
1.0900191999971867,0.1422781229019165,0.4656250894069672,-103.22546892659926
1.1368475000199396,0.13941469192504882,0.46250487565994264,-103.98741919166201
1.1671842000214383,0.13684602081775665,0.45994489192962645,-103.46533101809106
1.1999627000186592,0.13456411063671112,0.45871447324752807,-103.83931648294474
1.2319995000143535,0.13308122158050537,0.4581654369831085,-104.09737385582116
1.2642502000089735,0.1316377490758896,0.457894504070282,-104.191455018925
1.2982727000198793,0.13087644875049592,0.45801953673362733,-104.01824227864857
1.3297806000045966,0.13066851794719697,0.45807708501815797,-104.6075492663718
1.3587180000031367,0.13084900975227357,0.4578743577003479,-104.08552382778427
1.3907066000101622,0.13062383234500885,0.45788079500198364,-103.96597242028878
1.4227610000234563,0.12992611527442932,0.4580233097076416,-104.75681779589009
1.4548212000227068,0.12903316617012023,0.4586682260036469,-104.32351469446171
1.503070700011449,0.1279890477657318,0.4593825936317444,-104.39316707123649
1.5347936000034679,0.12609478533267976,0.4608511447906494,-104.57399443465354
