trial_id,condition,timestamp,tracking,x_raw,y_raw,x_norm,y_norm,angle_raw,angle_rel,palm_size,path_error,angle_error,speed,nearest_reference_index,reference_progress
A_correct_20260903_153904_121013,A - CORRECT,0.029874700005166233,1,0.1357000321149826,0.4883449673652649,-0.030883884371654336,0.06836377273765201,-97.4629429565071,6.858639730449539,0.09656464351265706,0.12032803290395318,12.074113971745618,0.0,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.06164859999262262,1,0.13624149560928345,0.49017202854156494,-0.02819189033406809,0.07744737273040113,-97.80744395211191,6.514138734844721,0.09603796379559046,0.12155853589508042,11.7296129761408,0.2982888917682184,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.09388099999341648,1,0.13508465886116028,0.48946303129196167,-0.031128855804380073,0.07812529165894776,-97.8978283633886,6.423754323568062,0.09676001985785343,0.12449507457337668,11.63922856486414,0.1959339593531086,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.1255860999954166,1,0.13619937002658844,0.48984208703041077,-0.0298263338064854,0.07940652682468431,-97.54777964937357,6.773803037583093,0.0953880264269185,0.12389419423520079,11.989277278879172,0.1498212421696425,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.17361959999834653,1,0.13605128228664398,0.48971301317214966,-0.02933931973255837,0.07991858132530298,-97.54976110791488,6.771821579041784,0.09576248414045958,0.12369067680584962,11.987295820337863,0.11604347068874477,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.2053652000031434,1,0.13684183359146118,0.48812949657440186,-0.027068641986679007,0.07949007887564014,-97.76957723924325,6.552005447713384,0.09553540405315732,0.12147448978065246,11.767479689009463,0.10740237186498583,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.23720940000202972,1,0.1357535719871521,0.4885514974594116,-0.028038965929401125,0.07626736114357024,-98.02272970933033,6.298852977626325,0.09627599122552413,0.12090457275691259,11.514327218922404,0.06886927160956217,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.2697208000026876,1,0.13723300397396088,0.48678725957870483,-0.023766594997503426,0.07094610748651207,-97.54398821649129,6.777594470465374,0.09601342973455512,0.11478382873484438,11.993068711761453,0.09213396834364207,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.30161779999616556,1,0.137762188911438,0.48552656173706055,-0.02065864835724124,0.06236390870042238,-97.28042560008475,7.041157086871891,0.09588148659424907,0.10862247047752152,12.25663132816797,0.1378647820039391,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.3336070999939693,1,0.13756631314754486,0.48577022552490234,-0.017645736803844164,0.05452296581169563,-97.57412693333829,6.74745575361834,0.09563721511459462,0.1032119325392106,11.962929994914418,0.1874418734824282,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.3699183999997331,1,0.1383722424507141,0.48715847730636597,-0.01460224333287801,0.05259191922595349,-97.4796378582798,6.841944828676844,0.09561800568305841,0.09973596760734517,12.057419069972923,0.19272007269813574,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.3977981999923941,1,0.13839925825595856,0.4858398139476776,-0.009340819997111048,0.047199248493952066,-97.16950250893407,7.1520801780225725,0.09581577092138663,0.09321292317511187,12.367554419318651,0.22571189841722913,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.4297060999961104,1,0.13902312517166138,0.4842213988304138,-0.005780841796188095,0.042096572573319314,-97.60009644549635,6.721486241460298,0.0958012928440653,0.08857830473287154,11.936960482756376,0.22269054839674224,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.4615574000054039,1,0.14012983441352844,0.4860711097717285,-0.001072352568876225,0.043179504352052415,-97.20309955379075,7.11848313316591,0.09577121757482956,0.08421964154734739,12.333957374461988,0.19577515547330337,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.4934482999960892,1,0.13969388604164124,0.4837416410446167,0.0031587090673902423,0.039145298993318,-97.44190821851028,6.879674468446353,0.0954861705182404,0.07922873118621412,12.095148709742432,0.17991905429143767,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.5416968999925302,1,0.13938933610916138,0.48505347967147827,0.005181382871275833,0.034959132323250645,-97.0594045454904,7.262178141466251,0.09589828333368551,0.07652365238054958,12.47765238276233,0.1793459356704211,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.574158699993859,1,0.1412455439567566,0.48493504524230957,0.010841734282932286,0.0331598369056418,-97.12438175503151,7.197200931925124,0.09576094610531,0.07066783138623696,12.412675173221203,0.1618224413351412,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.6053172999963863,1,0.14300881326198578,0.48502418398857117,0.018767992424257997,0.03475631968386655,-96.66284122001596,7.658741466940683,0.09530892021795938,0.06307792961831678,12.874215708236761,0.1747598938161615,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.6375648999965051,1,0.14439667761325836,0.485001802444458,0.02725337810501924,0.0326298096017223,-96.61052699406655,7.711055692890113,0.09576800935640589,0.05435566633599682,12.926529934186192,0.19869182536319965,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.6696722000051523,1,0.14631931483745575,0.4843970239162445,0.04042923575933065,0.03393315640262659,-96.42406983534168,7.897512851614977,0.0963698874349058,0.04170777364473224,13.112987092911055,0.24456651925426792,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.7014759000012418,1,0.14719697833061218,0.4828292429447174,0.05595613759406405,0.029509861336833174,-95.80125138910684,8.520331297849793,0.09736011988944486,0.025576624129431916,13.735805539145872,0.32672512757712485,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.7334419999970123,1,0.1516585797071457,0.4815034866333008,0.07666433339914991,0.02268558940543893,-95.02353886270876,9.298043824247884,0.09924094282943696,0.004366050955078696,14.513518065543963,0.42653762976840903,0,0.0
A_correct_20260903_153904_121013,A - CORRECT,0.7656281999952625,1,0.15335021913051605,0.4801398515701294,0.09723008029168208,0.012972215272978085,-95.07664872005302,9.24493396690363,0.0983436742717088,0.003475399632603578,14.583299093027989,0.5160486896238687,6,0.07692307692307693
A_correct_20260903_153904_121013,A - CORRECT,0.7984045000048354,1,0.1566140055656433,0.4793401062488556,0.12152643589033513,0.0017129133539325514,-94.98665088789285,9.334931799063781,0.09765486491387493,0.008647713222155263,14.415939339211889,0.6251021846880092,8,0.10256410256410256
A_correct_20260903_153904_121013,A - CORRECT,0.8310600999975577,1,0.15848110616207123,0.4777180552482605,0.1457123469087739,-0.01156941797269157,-94.88250436657798,9.439078320378655,0.09915872531803957,0.010657924344837573,14.563538881901536,0.7115517615594981,10,0.1282051282051282
A_correct_20260903_153904_121013,A - CORRECT,0.8616002000053413,1,0.16052038967609406,0.476936936378479,0.17220834841569618,-0.02328733012071225,-94.4479762506335,9.873606436323143,0.09976049264312922,0.01371578639818329,14.66791628707142,0.7998660706565711,11,0.14102564102564102
A_correct_20260903_153904_121013,A - CORRECT,0.9100413999985904,1,0.16366754472255707,0.47517892718315125,0.19609033681146965,-0.03586485492847173,-93.9344744608292,10.387108226127452,0.09959003715302864,0.016282586864836752,15.025704597320612,0.7748954852670822,12,0.15384615384615385
A_correct_20260903_153904_121013,A - CORRECT,0.9409569999988889,1,0.16414687037467957,0.4738752543926239,0.21756142107188922,-0.04832313396462368,-93.77403166825509,10.54755101870154,0.09933149852669929,0.01278934785220536,15.194824963563605,0.794126278975402,13,0.16666666666666666
A_correct_20260903_153904_121013,A - CORRECT,0.9733318999933545,1,0.1668296754360199,0.47156694531440735,0.23787711930119468,-0.06378146355395477,-93.66741044736847,10.654172239588178,0.09911094812654422,0.007143764312102853,14.848273473632617,0.7884620251709628,14,0.1794871794871795
A_correct_20260903_153904_121013,A - CORRECT,1.0058467000053497,1,0.1688087433576584,0.47276732325553894,0.25841548470939174,-0.07362688519095892,-93.23786997485021,11.083712712106433,0.09881568000152403,0.01003565243813861,15.080404720782838,0.7595745216376706,15,0.19230769230769232
A_correct_20260903_153904_121013,A - CORRECT,1.0375957999931416,1,0.1715223342180252,0.47024738788604736,0.280294831642633,-0.08693025640273246,-92.89839232740454,11.423190359552109,0.0995954741384706,0.0152786953247038,15.138022072464821,0.7311308456905807,16,0.20512820512820512
A_correct_20260903_153904_121013,A - CORRECT,1.0695299999933923,1,0.17360027134418488,0.4685780107975006,0.30004784629557657,-0.10005736671750753,-92.58148800204053,11.74009468491613,0.09919195465251873,0.013936832255652268,15.619103050699152,0.7682799875583205,17,0.21794871794871795
A_correct_20260903_153904_121013,A - CORRECT,1.1013836000056472,1,0.17714834213256836,0.46565261483192444,0.325903612987494,-0.11640956545563694,-92.28582693642848,12.035755750528153,0.09961448856480504,0.017776972475727182,15.914764116311204,0.7996923101724577,17,0.21794871794871795
A_correct_20260903_153904_121013,A - CORRECT,1.1341355000040494,1,0.1812284141778946,0.46143031120300293,0.3545380965675468,-0.13656808685278435,-92.38720865665796,11.93437403029867,0.09973733080274154,0.015422173368794628,15.320792212556626,0.8558466231378347,18,0.23076923076923078
A_correct_20260903_153904_121013,A - CORRECT,1.1659653999959119,1,0.18160948157310486,0.4606025815010071,0.3799946684808057,-0.16075986533215209,-91.75937552924388,12.562207157712749,0.09889690560432578,0.01385369043355407,15.804712296696465,0.9364042883485109,19,0.24358974358974358
A_correct_20260903_153904_121013,A - CORRECT,1.1981397999916226,1,0.18699400126934052,0.4579067528247833,0.41076286311777915,-0.1853014393105393,-90.84509770536242,13.47648498159424,0.09971277103345162,0.026204606853150368,16.4793610580314,1.0197934183881021,20,0.2564102564102564
A_correct_20260903_153904_121013,A - CORRECT,1.2299400000047171,1,0.18810972571372986,0.45597025752067566,0.43961752465087445,-0.21037422593848823,-90.71337903632666,13.608203650630003,0.10062510050382477,0.038530693745993674,16.611079727067164,1.1117378891786784,20,0.2564102564102564
A_correct_20260903_153904_121013,A - CORRECT,1.2775452999921981,1,0.1910773664712906,0.4557580351829529,0.4673178965975753,-0.23005137847032964,-90.74438808598917,13.57719460096746,0.09865226831807487,0.04138393860431631,16.657644816954473,1.0624348012224114,21,0.2692307692307692
A_correct_20260903_153904_121013,A - CORRECT,1.3097540000017034,1,0.19362209737300873,0.4523181915283203,0.49196496633812015,-0.24817246851034505,-90.04539019269718,14.276192494259476,0.09872245352811837,0.053939025647267616,17.35664271024649,1.038473138478603,21,0.2692307692307692
A_correct_20260903_153904_121013,A - CORRECT,1.342376200002036,1,0.19769994914531708,0.45111915469169617,0.5239637571872063,-0.2670319696181827,-90.37620806027381,13.945374626682849,0.10024038838651567,0.04743489564899233,16.25840169908014,1.0455507066682603,22,0.28205128205128205
A_correct_20260903_153904_121013,A - CORRECT,1.3752028000017162,1,0.2026926577091217,0.4466896057128906,0.5551833610783788,-0.2893392855955479,-89.73631983445343,14.585262852503206,0.10098202548861225,0.06027296003718683,16.898289924900496,1.0348534462229275,22,0.28205128205128205
A_correct_20260903_153904_121013,A - CORRECT,1.4062797999940813,1,0.2045278549194336,0.44524648785591125,0.587833766060635,-0.3106654317175648,-89.58055947870177,14.741023208254887,0.10213465400862287,0.05534281777283095,16.877572266953905,1.04502398093042,23,0.2948717948717949
