trial_id,condition,timestamp,tracking,x_raw,y_raw,x_norm,y_norm,angle_raw,angle_rel,palm_size,path_error,angle_error,speed,nearest_reference_index,reference_progress
A_correct_20260903_153532_026355,A - CORRECT,0.030089499996392988,1,0.13475562632083893,0.47971999645233154,-0.04027448888573866,-0.01739776249549161,-103.97830242477205,0.3432802621845781,0.09172382525497468,0.12762741802220257,5.4543802142181335,0.0,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.06248049999703653,1,0.13428352773189545,0.4797951579093933,-0.04262162142554127,-0.01702408228178148,-103.93325710350967,0.38832558344697077,0.09180703326120626,0.1297983190904746,5.499425535480498,0.07338075777523895,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.09470250000595115,1,0.13404321670532227,0.4804449677467346,-0.044200501820979475,-0.014745749178629256,-103.85441108027291,0.4671716066837348,0.09195601942658573,0.13077067922546964,5.57827155871729,0.07971826479111735,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.12568630000168923,1,0.13445833325386047,0.47810548543930054,-0.043958024553042666,-0.019422184684199588,-104.12396302371035,0.1976196632463143,0.09209500968856912,0.13171639196427146,5.308719615279841,0.10350819702062004,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.15767960000084713,1,0.13480566442012787,0.4774019718170166,-0.04312180765291753,-0.023627109449054752,-104.13902144674162,0.18256124021502274,0.09206031588751686,0.13211236289604972,5.293661192248578,0.11113253355493505,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.20512899999448564,1,0.13518035411834717,0.4783940613269806,-0.042277159981911776,-0.026263970097457533,-104.19112288322283,0.13045980373379962,0.09211850957618946,0.13212744923922684,5.241559755767355,0.10057913530619637,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.23738039999443572,1,0.13660627603530884,0.47865378856658936,-0.03765795691510041,-0.028533788467746173,-104.03474899254859,0.2868336944080738,0.09176632088134076,0.12852943049836854,5.397933646441601,0.11780898751007585,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.2696680999943055,1,0.137217715382576,0.4784156084060669,-0.031344894925555145,-0.032569534775815805,-103.82805765522288,0.4935250317337818,0.09196969589775635,0.12415164662028481,5.604624983767309,0.1470098136014994,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.3014593999978388,1,0.1369122862815857,0.47818416357040405,-0.026464767649249637,-0.03241306915104265,-103.91196218884234,0.40962049811429324,0.09228017905803365,0.11961293388362981,5.520720450147849,0.1475190524433509,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.33359009999549016,1,0.13630755245685577,0.4787003695964813,-0.02347799296726359,-0.029830971471310697,-104.19067342705326,0.1309092599033761,0.09198835643191815,0.11584192867797302,5.2420092119369315,0.1452851469064713,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.3656578999944031,1,0.13698743283748627,0.47978270053863525,-0.019884291682819504,-0.027069412461346615,-104.22661487132825,0.09496781562839374,0.09233754650685759,0.11145400288010407,5.206067767661921,0.16187905758527235,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.3979609999951208,1,0.13663195073604584,0.48044097423553467,-0.01983323291928062,-0.023515272087711654,-104.27368753945554,0.04789514750109447,0.09198678542338694,0.11008039149021073,5.15899509953465,0.15198361236467034,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.4293550000002142,1,0.13694123923778534,0.4801722764968872,-0.020383055495424882,-0.020021821410958072,-104.2793493265325,0.042233360424148714,0.09246160496668641,0.10939281121753976,5.153333312457676,0.12809889320821471,2,0.02564102564102564
A_correct_20260903_153532_026355,A - CORRECT,0.46144070000445936,1,0.13732871413230896,0.47976210713386536,-0.01955491376248738,-0.016883796625024528,-104.16019252540741,0.16139016154923524,0.09259497367346696,0.10761008755925552,5.272490113582762,0.1176013656390785,2,0.02564102564102564
